61.27,107.36
64.14,115.92
57.55,92.30
31.22,61.74
82.43,127.56
9.58,31.09
67.12,111.26
62.96,107.98
45.23,83.74
61.04,102.84
42.45,90.68
73.58,117.97
95.43,150.76
90.81,141.34
40.72,63.75
93.60,136.40
54.43,93.75
71.29,115.15
34.28,72.57
67.20,123.36
41.41,83.72
73.92,120.15
99.54,151.35
26.27,45.43
42.09,105.45
67.21,130.43
48.58,80.74
54.84,102.13
69.54,128.98
52.74,79.17
14.41,24.93
72.35,118.07
1.92,25.43
97.97,152.71
32.38,65.57
78.44,106.08
56.52,119.34
95.59,138.92
55.85,84.36
95.11,154.67
14.00,36.84
64.62,95.99
9.70,41.96
52.26,96.94
67.42,117.94
24.96,59.18
8.38,52.64
74.37,116.83
68.76,102.25
34.88,78.65
33.38,69.48
24.82,45.38
89.13,141.27
33.29,67.31
29.58,67.86
2.19,19.77
51.20,97.34
51.45,87.51
82.03,145.19
67.08,116.99
24.13,55.96
82.14,133.19
28.35,83.09
4.42,31.24
14.13,54.65
56.99,109.60
82.69,125.00
7.98,41.14
56.91,112.88
68.30,100.42
45.31,88.75
51.48,101.16
73.78,115.97
14.44,44.23
11.04,42.79
41.96,91.91
44.77,87.93
28.40,66.17
16.81,24.60
17.48,49.68
77.64,136.29
50.49,87.91
26.09,71.46
54.62,102.60
74.13,110.14
75.00,135.54
33.62,74.08
88.73,161.69
25.39,57.34
34.65,56.67
35.92,90.84
19.41,54.22
27.84,75.19
25.89,70.68
14.69,53.66
39.51,81.53
94.68,162.28
97.60,149.96
20.83,54.73
83.43,133.29
92.64,147.64
56.05,111.15
77.66,133.94
54.67,107.20
4.35,38.32
23.43,64.26
71.97,109.12
59.18,112.54
22.09,47.81
74.20,129.06
45.40,96.83
26.51,46.30
89.65,143.04
85.96,156.02
11.89,40.83
44.87,70.52
93.22,147.60
28.66,59.66
31.35,66.83
69.34,109.77
89.87,138.15
26.17,59.46
25.02,62.04
73.71,132.40
50.01,92.76
30.35,64.18
19.32,79.51
95.09,168.34
90.29,130.63
75.42,124.10
55.30,90.92
12.26,16.01
24.00,71.79
84.46,133.57
21.25,50.04
79.23,143.89
39.55,82.87
20.27,46.05
9.38,33.89
37.56,71.08
47.00,71.16
62.66,117.62
7.15,35.61
60.14,105.59
35.96,70.62
15.72,42.11
86.24,147.30
39.11,67.83
38.27,67.53
5.11,30.22
78.63,136.75
8.36,37.67
23.37,64.23
93.34,163.60
88.87,131.48
53.44,106.10
34.51,72.10
99.14,156.10
64.15,130.98
84.90,128.07
8.75,50.00
52.86,73.76
0.66,22.96
78.03,123.22
58.80,102.22
90.44,158.79
7.63,19.88
97.50,137.15
33.11,66.31
31.99,70.57
78.25,130.68
58.82,101.51
95.21,149.34
17.24,41.42
55.65,110.20
81.91,134.66
13.44,34.70
71.88,121.40
98.19,127.99
46.40,91.24
96.90,156.60
82.28,128.61
64.25,121.59
23.95,66.46
24.12,50.64
85.09,145.68
24.52,67.35
51.23,109.13
67.27,122.06
57.36,116.78
77.75,141.04
51.98,98.42
1.57,38.62
88.58,132.91
46.38,90.37
62.23,125.26
79.95,110.72
70.95,135.08
90.87,145.92
92.70,169.59
67.62,111.00
54.96,104.12
27.45,57.75
33.24,72.37
5.84,37.71
35.26,64.44
79.57,130.76
62.17,129.87
95.17,143.29
63.55,116.87
15.06,55.89
70.65,108.84
39.94,99.98
45.49,72.42
21.52,45.93
93.62,150.89
18.22,45.57
70.06,128.91
78.48,122.49
10.52,43.22
10.13,22.28
3.80,43.79
82.52,135.26
12.22,48.56
58.73,114.04
66.52,103.81
59.63,108.67
35.19,79.32
44.29,71.20
31.38,63.97
63.73,124.26
69.03,119.23
93.83,162.30
22.60,67.08
0.81,46.34
29.76,58.96
25.31,66.94
49.26,82.53
5.96,47.26
15.31,43.11
94.82,170.94
10.51,35.38
75.50,147.18
25.36,76.18
15.70,24.55
69.85,120.54
28.64,67.42
35.17,65.17
65.30,114.98
19.21,53.54
81.79,122.50
90.04,143.32
66.90,116.12
19.73,44.64
91.85,157.33
84.23,134.69
22.41,53.29
53.21,104.45
47.24,85.53
85.50,142.97
50.65,72.22
12.50,59.88
38.21,88.02
34.15,72.81
66.36,98.72
28.57,61.63
53.41,109.91
5.73,51.48
15.54,39.85
46.55,91.39
76.35,113.00
31.47,49.92
56.92,95.47
67.12,133.66
88.96,141.05
29.55,61.62
47.10,71.17
92.78,145.54
44.04,79.24
27.02,59.14
17.20,50.78
62.42,98.43
2.54,26.55
30.04,64.90
10.78,30.81
58.75,93.74
16.71,39.10
15.56,38.98
93.39,156.67
60.61,110.53
15.73,62.10
98.61,139.02
51.31,102.44
19.08,37.73
78.26,118.37
31.17,67.56
18.80,37.23
83.13,147.59
0.35,31.64
21.67,47.71
15.18,47.25
61.59,137.62
21.54,72.73
42.59,120.68
95.85,161.21
79.61,123.34
79.75,139.39
19.91,64.49
68.38,133.40
65.95,124.12
0.32,17.00
95.87,147.90
95.21,141.63
90.92,156.46
7.92,36.86
55.98,95.75
74.46,106.64
54.65,104.63
90.25,135.99
84.04,134.68
50.34,83.23
66.60,113.94
45.30,76.49
19.48,47.26
57.94,95.46
72.86,122.33
80.81,120.02
56.71,84.36
13.25,81.91
29.92,79.97
4.75,31.38
72.58,112.88
21.44,48.97
6.45,21.55
61.14,117.38
85.30,125.91
69.16,103.20
15.49,51.78
80.99,132.88
75.83,137.07
99.06,153.87
99.23,153.17
44.45,118.03
27.80,51.14
60.92,91.38
0.83,28.88
14.14,43.66
9.52,33.16
96.23,156.92
90.15,154.47
42.88,94.19
86.49,143.73
73.96,115.76
65.42,99.10
57.48,99.14
50.34,104.97
8.07,36.35
42.66,91.16
16.86,41.03
38.36,79.29
77.31,139.72
80.99,141.69
30.87,68.37
99.31,154.45
27.54,71.97
97.78,176.46
47.07,92.57
11.39,56.29
55.15,76.97
16.59,43.67
49.94,93.56
2.51,20.58
64.31,108.19
87.11,140.35
86.45,150.00
31.76,75.18
72.44,104.36
39.66,78.77
66.55,130.58
49.60,86.48
54.46,102.00
52.51,83.37
15.74,41.67
6.85,41.33
30.74,73.04
25.76,66.32
93.46,162.41
13.31,39.16
34.45,69.64
1.22,31.67
32.35,61.83
79.53,121.94
10.75,40.63
19.81,59.24
80.78,132.52
54.96,98.96
42.86,84.40
90.42,136.12
82.66,128.43
40.27,70.73
8.31,26.93
59.01,112.84
51.02,77.72
27.93,73.39
21.73,49.60
40.86,60.67
35.11,81.44
90.20,159.50
80.94,138.65
37.94,88.91
76.79,130.89
20.76,67.86
50.93,110.36
57.34,108.67
17.88,56.82
80.04,133.88
28.97,52.15
98.90,162.32
9.80,25.08
9.42,21.99
46.04,84.24
96.58,142.93
20.69,56.67
0.04,46.97
99.72,138.89
